sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",1,890,18,40,1,2499,735,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",2,610,13,10,1,2499,265,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",2,610,13,10,1,2499,331,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",3,1448,29,48,1,2499,341,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",4,80,2,30,1,2499,267,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",4,80,2,30,1,2499,370,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",5,1300,26,50,1,2499,NA,NA
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",6,321,7,21,1,2499,537,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",7,1580,32,30,1,2499,742,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",7,1580,32,30,1,2499,812,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",7,1580,32,30,1,2499,820,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",7,1580,32,30,1,2499,835,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",8,1443,29,43,1,2499,554,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",9,2406,49,6,1,2499,466,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",10,1128,23,28,1,2499,876,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",11,1101,23,1,1,2499,487,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",12,2119,43,19,1,2499,604,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",12,2119,43,19,1,2499,619,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",13,1135,23,35,1,2499,688,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",13,1135,23,35,1,2499,705,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",14,2190,44,40,1,2499,278,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",14,2190,44,40,1,2499,295,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",14,2190,44,40,1,2499,414,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",14,2190,44,40,1,2499,437,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",15,895,18,45,1,2499,NA,NA
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",16,213,5,13,1,2499,477,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",17,51,2,1,1,2499,NA,NA
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",18,2170,44,20,1,2499,NA,NA
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",19,2280,46,30,1,2499,NA,NA
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",20,135,3,35,1,2499,452,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",20,135,3,35,1,2499,484,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",21,655,14,5,1,2499,305,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",21,655,14,5,1,2499,322,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",21,655,14,5,1,2499,367,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",21,655,14,5,1,2499,437,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",22,1755,36,5,1,2499,282,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",22,1755,36,5,1,2499,296,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",23,2143,43,43,1,2499,289,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",24,2462,50,12,1,2499,539,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",25,1163,24,13,1,2499,NA,NA
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",26,799,16,49,1,2499,504,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",27,1630,33,30,1,2499,766,1
82,214,50,NA,0.7,0.15,0.1,1,1,1,0,"start","random",27,1630,33,30,1,2499,793,1
