sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,711,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,743,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,780,3
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,781,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,811,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,813,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,814,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,829,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,833,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,837,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,860,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,868,3
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,872,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,873,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,878,2
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,884,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,885,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,887,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,892,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,894,4
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,909,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,917,3
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,921,2
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,940,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,971,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,268,6,18,1,66,981,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,672,2
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,694,2
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,703,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,704,2
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,733,2
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,742,1
41,895,50,0.5,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,313,7,13,1,66,749,1
